zone,param,timestamp,value
Okhla,humidity,2026-06-21 18:00:00,43.4
Okhla,humidity,2026-06-21 19:00:00,45.9
Okhla,humidity,2026-06-21 20:00:00,41.2
Okhla,humidity,2026-06-21 21:00:00,43.4
Okhla,humidity,2026-06-22 09:00:00,47.2
Okhla,humidity,2026-06-22 10:00:00,45.0
Okhla,humidity,2026-06-22 11:00:00,41.4
Okhla,humidity,2026-06-22 12:00:00,37.7
Okhla,humidity,2026-06-22 13:00:00,35.9
Okhla,humidity,2026-06-22 14:00:00,39.4
Okhla,humidity,2026-06-22 15:00:00,36.8
Okhla,humidity,2026-06-22 16:00:00,36.5
Okhla,humidity,2026-06-22 17:00:00,36.4
Okhla,humidity,2026-06-22 18:00:00,40.4
Okhla,humidity,2026-06-22 19:00:00,41.7
Okhla,humidity,2026-06-22 20:00:00,43.4
Okhla,humidity,2026-06-22 21:00:00,45.6
Okhla,humidity,2026-06-22 22:00:00,48.2
Okhla,humidity,2026-06-22 23:00:00,49.1
Okhla,humidity,2026-06-23 00:00:00,49.4
Okhla,humidity,2026-06-23 01:00:00,49.8
Okhla,humidity,2026-06-23 02:00:00,51.8
Okhla,humidity,2026-06-23 03:00:00,53.1
Okhla,humidity,2026-06-23 04:00:00,55.0
Okhla,humidity,2026-06-23 05:00:00,56.2
Okhla,humidity,2026-06-23 06:00:00,58.2
Okhla,humidity,2026-06-23 07:00:00,53.8
Okhla,humidity,2026-06-23 08:00:00,49.8
Okhla,humidity,2026-06-23 09:00:00,46.6
Okhla,humidity,2026-06-23 10:00:00,43.4
Okhla,humidity,2026-06-23 11:00:00,40.2
Okhla,humidity,2026-06-23 12:00:00,37.1
Okhla,humidity,2026-06-23 13:00:00,36.1
Okhla,humidity,2026-06-23 14:00:00,35.9
Okhla,humidity,2026-06-23 15:00:00,47.4
Okhla,humidity,2026-06-23 16:00:00,58.3
Okhla,humidity,2026-06-23 17:00:00,52.1
Okhla,humidity,2026-06-23 18:00:00,49.8
Okhla,humidity,2026-06-23 19:00:00,49.5
Okhla,humidity,2026-06-23 20:00:00,50.6
Okhla,humidity,2026-06-23 21:00:00,53.7
Okhla,humidity,2026-06-23 22:00:00,52.8
Okhla,humidity,2026-06-23 23:00:00,54.0
Okhla,humidity,2026-06-24 00:00:00,53.5
Okhla,humidity,2026-06-24 01:00:00,56.3
Okhla,humidity,2026-06-24 02:00:00,58.2
Okhla,humidity,2026-06-24 03:00:00,60.0
Okhla,humidity,2026-06-24 04:00:00,62.4
Okhla,humidity,2026-06-24 05:00:00,63.9
Okhla,humidity,2026-06-24 06:00:00,65.3
Okhla,humidity,2026-06-24 07:00:00,61.6
Okhla,humidity,2026-06-24 08:00:00,57.8
Okhla,humidity,2026-06-24 09:00:00,55.1
Okhla,humidity,2026-06-24 10:00:00,48.6
Okhla,humidity,2026-06-24 11:00:00,45.1
Okhla,humidity,2026-06-24 12:00:00,44.1
Okhla,humidity,2026-06-24 13:00:00,40.6
Okhla,humidity,2026-06-24 14:00:00,39.0
Okhla,humidity,2026-06-24 15:00:00,38.1
Okhla,humidity,2026-06-24 16:00:00,37.4
Okhla,humidity,2026-06-24 17:00:00,37.9
Okhla,humidity,2026-06-24 18:00:00,40.2
Okhla,humidity,2026-06-24 19:00:00,44.4
Okhla,humidity,2026-06-24 20:00:00,50.2
Okhla,humidity,2026-06-24 21:00:00,54.7
Okhla,humidity,2026-06-24 22:00:00,51.6
Okhla,humidity,2026-06-24 23:00:00,51.2
Okhla,humidity,2026-06-25 00:00:00,52.1
Okhla,humidity,2026-06-25 01:00:00,55.0
Okhla,humidity,2026-06-25 02:00:00,54.8
Okhla,humidity,2026-06-25 03:00:00,56.9
Okhla,humidity,2026-06-25 04:00:00,56.6
Okhla,humidity,2026-06-25 11:00:00,43.2
Okhla,humidity,2026-06-25 12:00:00,39.7
Okhla,humidity,2026-06-25 13:00:00,61.5
Okhla,humidity,2026-06-25 14:00:00,53.5
Okhla,humidity,2026-06-25 15:00:00,49.2
Okhla,humidity,2026-06-25 16:00:00,44.5
Okhla,humidity,2026-06-25 17:00:00,38.7
Okhla,humidity,2026-06-25 18:00:00,41.8
Okhla,humidity,2026-06-25 19:00:00,46.2
Okhla,humidity,2026-06-25 20:00:00,51.9
Okhla,humidity,2026-06-25 21:00:00,54.4
Okhla,humidity,2026-06-25 22:00:00,55.3
Okhla,humidity,2026-06-25 23:00:00,52.0
